Serial,Event,Country,Code Region,Region,gid,Code District,District,Code Commune,Commune,Location,Date (YMD),Comments,Cause,Description of Cause,Source,Magnitude,GLIDEnumber,Other sectors,DataCards,Deaths,Injured,Missing,Houses Destroyed,Houses Damaged,Victims,Affected,Relocated,Evacuated,Losses $USD,Losses $Local,Education centers,Hospitals,Damages in crops Ha.
2010-02740,HEATWAVE,Mexico,20,OAXACA,1447,20177,San Juan Bautista Cuicatlán,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° C.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02741,HEATWAVE,Mexico,20,OAXACA,1447,20182,San Juan Bautista Tlacoatzinte,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44| C.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02742,HEATWAVE,Mexico,20,OAXACA,1447,20220,San Juan Tepeuxila,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° C.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02743,HEATWAVE,Mexico,20,OAXACA,1447,20276,San Miguel Santa Flor,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° C.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02744,HEATWAVE,Mexico,20,OAXACA,1447,20311,San Pedro Jaltepetongo,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° C.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02745,HEATWAVE,Mexico,20,OAXACA,1447,20313,San Pedro Jocotipac,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° C.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02746,HEATWAVE,Mexico,20,OAXACA,1447,20326,San Pedro Sochiápam,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° C.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02747,HEATWAVE,Mexico,20,OAXACA,1447,20330,San Pedro Teutila,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° C.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02748,HEATWAVE,Mexico,20,OAXACA,1447,20355,Santa Ana Cuauhtémoc,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° C.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02749,HEATWAVE,Mexico,20,OAXACA,1447,20425,Santa María Pápalo,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° C.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02750,HEATWAVE,Mexico,20,OAXACA,1447,20436,Santa María Texcatitlán,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° C.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02751,HEATWAVE,Mexico,20,OAXACA,1447,20438,Santa María Tlalixtac,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° C.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02752,HEATWAVE,Mexico,20,OAXACA,1447,20478,Santiago Nacaltepec,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° C.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02753,HEATWAVE,Mexico,20,OAXACA,1447,20527,Santos Reyes Pápalo,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° C.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02754,HEATWAVE,Mexico,20,OAXACA,1447,20558,Valerio Trujano,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° C.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02755,HEATWAVE,Mexico,20,OAXACA,1447,20036,Guevea de Humboldt,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° C.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02756,HEATWAVE,Mexico,20,OAXACA,1447,20052,Magdalena Tequisistlán,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° C.,EL universal,,,,1,,,,,,,,,,,,,,
2010-02757,HEATWAVE,Mexico,20,OAXACA,1447,20053,Magdalena Tlacotepec,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° C.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02758,HEATWAVE,Mexico,20,OAXACA,1447,20079,Salina Cruz,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° C.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02759,HEATWAVE,Mexico,20,OAXACA,1447,20124,San Blas Atempa,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° C.,El UNiversal,,,,1,,,,,,,,,,,,,,
2010-02760,HEATWAVE,Mexico,20,OAXACA,1447,20248,San Mateo del Mar,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° C.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02761,HEATWAVE,Mexico,20,OAXACA,1447,20282,San Miguel Tenango,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° C.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02762,HEATWAVE,Mexico,20,OAXACA,1447,20305,San Pedro Comitancillo,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° C.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02763,HEATWAVE,Mexico,20,OAXACA,1447,20307,San Pedro Huamelula,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° c.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02764,HEATWAVE,Mexico,20,OAXACA,1447,20308,San Pedro Huilotepec,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° c.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02765,HEATWAVE,Mexico,20,OAXACA,1447,20412,Santa María Guienagati,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° c.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02766,HEATWAVE,Mexico,20,OAXACA,1447,20418,Santa María Jalapa del Marqués,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° c.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02767,HEATWAVE,Mexico,20,OAXACA,1447,20421,Santa María Mixtequilla,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° c.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02768,HEATWAVE,Mexico,20,OAXACA,1447,20440,Santa María Totolapilla,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° c.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02769,HEATWAVE,Mexico,20,OAXACA,1447,20453,Santiago Astata,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° c.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02770,HEATWAVE,Mexico,20,OAXACA,1447,20470,Santiago Lachiguiri,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° c.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02771,HEATWAVE,Mexico,20,OAXACA,1447,20472,Santiago Laollaga,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° c.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02772,HEATWAVE,Mexico,20,OAXACA,1447,20508,Santo Domingo Chihuitán,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° c.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02773,HEATWAVE,Mexico,20,OAXACA,1447,20515,Santo Domingo Tehuantepec,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° c.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02774,HEATWAVE,Mexico,20,OAXACA,1447,20005,Asunción Ixtaltepec,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° c.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02775,HEATWAVE,Mexico,20,OAXACA,1447,20010,El Barrio de la Soledad,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° c.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02776,HEATWAVE,Mexico,20,OAXACA,1447,20014,Ciudad Ixtepec,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° c.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02777,HEATWAVE,Mexico,20,OAXACA,1447,20025,Chahuites,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° c.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02778,HEATWAVE,Mexico,20,OAXACA,1447,20030,El Espinal,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° c.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02779,HEATWAVE,Mexico,20,OAXACA,1447,20043,Heroica Ciudad de Juchitán de ,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° c.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02780,HEATWAVE,Mexico,20,OAXACA,1447,20057,Matías Romero Avendaño,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° c.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02781,HEATWAVE,Mexico,20,OAXACA,1447,20066,Santiago Niltepec,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° c.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02782,HEATWAVE,Mexico,20,OAXACA,1447,20075,Reforma de Pineda,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° c.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02783,HEATWAVE,Mexico,20,OAXACA,1447,20130,San Dionisio del Mar,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° c.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02784,HEATWAVE,Mexico,20,OAXACA,1447,20141,San Francisco del Mar,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° c.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02785,HEATWAVE,Mexico,20,OAXACA,1447,20143,San Francisco Ixhuatán,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° c.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02786,HEATWAVE,Mexico,20,OAXACA,1447,20198,San Juan Guichicovi,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° c.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02787,HEATWAVE,Mexico,20,OAXACA,1447,20265,San Miguel Chimalapa,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° c.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02788,HEATWAVE,Mexico,20,OAXACA,1447,20327,San Pedro Tapanatepec,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° c.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02789,HEATWAVE,Mexico,20,OAXACA,1447,20407,Santa María Chimalapa,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° c.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02790,HEATWAVE,Mexico,20,OAXACA,1447,20427,Santa María Petapa,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° c.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02791,HEATWAVE,Mexico,20,OAXACA,1447,20441,Santa María Xadani,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° c.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02792,HEATWAVE,Mexico,20,OAXACA,1447,20505,Santo Domingo Ingenio,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° c.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02793,HEATWAVE,Mexico,20,OAXACA,1447,20513,Santo Domingo Petapa,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° c.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02794,HEATWAVE,Mexico,20,OAXACA,1447,20525,Santo Domingo Zanatepec,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° c.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02795,HEATWAVE,Mexico,20,OAXACA,1447,20557,Unión Hidalgo,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° c.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02796,HEATWAVE,Mexico,20,OAXACA,1447,20002,Acatlán de Pérez Figueroa,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° c.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02797,HEATWAVE,Mexico,20,OAXACA,1447,20009,Ayotzintepec,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° c.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02798,HEATWAVE,Mexico,20,OAXACA,1447,20021,Cosolapa,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° c.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02799,HEATWAVE,Mexico,20,OAXACA,1447,20044,Loma Bonita,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° c.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02800,HEATWAVE,Mexico,20,OAXACA,1447,20134,San Felipe Jalapa de Díaz,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° c.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02801,HEATWAVE,Mexico,20,OAXACA,1447,20136,San Felipe Usila,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° c.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02802,HEATWAVE,Mexico,20,OAXACA,1447,20166,San José Chiltepec,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° c.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02803,HEATWAVE,Mexico,20,OAXACA,1447,20169,San José Independencia,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° c.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02804,HEATWAVE,Mexico,20,OAXACA,1447,20184,San Juan Bautista Tuxtepec,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° c.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02805,HEATWAVE,Mexico,20,OAXACA,1447,20232,San Lucas Ojitlán,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° c.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02806,HEATWAVE,Mexico,20,OAXACA,1447,20278,San Miguel Soyaltepec,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° c.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02807,HEATWAVE,Mexico,20,OAXACA,1447,20309,San Pedro Ixcatlán,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° c.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02808,HEATWAVE,Mexico,20,OAXACA,1447,20417,Santa María Jacatepec,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° c.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02809,HEATWAVE,Mexico,20,OAXACA,1447,20559,San Juan Bautista Valle Nacion,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° c.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02810,HEATWAVE,Mexico,20,OAXACA,1447,20189,San Juan Comaltepec,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° c.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02811,HEATWAVE,Mexico,20,OAXACA,1447,20205,San Juan Lalana,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° c.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02812,HEATWAVE,Mexico,20,OAXACA,1447,20212,San Juan Petlapa,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44 c.,El Universal,,,,1,,,,,,,,,,,,,,
2010-02813,HEATWAVE,Mexico,20,OAXACA,1447,20460,Santiago Choápam,,,,2010/5/5,El termómetro rebasó los registros históricos. Se incrementaron en 30% las enfermedades gastrointestinales.,ATMOSPHCONDITION,Temperaturas de 44° c.,El Universal,,,,1,,,,,,,,,,,,,,
